time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1435626900,25993,25993,25993,25993,1,NaN,NaN,NaN
1435627200,25935,25935,25935,25935,1,NaN,25993,NaN
1435627500,25945,25963,25945,25963,3,NaN,25993,1
1435627800,25974,26040,25974,26040,6,NaN,25935,1
1435628100,26050,26050,25996,25997,11,NaN,25945,-0.9814814814814815
1435628400,26001,26001,25895,25895,8,NaN,26050,-1
1435628700,25910,25940,25898,25898,6,NaN,26050,-0.2857142857142857
1435629000,25948,25980,25941,25980,4,NaN,26034.5,0.8205128205128205
1435629300,25973,25983,25952,25956,7,NaN,26020.55,-0.5483870967741935
1435629600,25930,25930,25880,25880,10,NaN,26007.995,-1
1435629900,25897,25897,25883,25883,3,NaN,25992.635599999998,-1
1435630500,25859,25860,25852,25860,10,NaN,25979.119327999997,0.125
1435630800,25866,25866,25851,25862,6,NaN,25961.32262208,-0.26666666666666666
1435631100,25879,25900,25845,25900,19,NaN,25943.6710025472,0.38181818181818183
1435631400,25889,25930,25883,25910,9,NaN,25845,0.44680851063829785
1435631700,25921,25921,25921,25921,1,NaN,25845,NaN
1435632000,25943,25943,25943,25943,1,NaN,25853.5,NaN
1435632300,25948,26001,25945,26000,7,NaN,25864.24,0.9285714285714286
1435632600,26000,26036,26000,26036,8,NaN,25883.386400000003,1
1435632900,26012,26012,25995,25995,3,6.2,25907.804576000002,-1
1435633200,26016,26020,26003,26020,9,6.6,25928.315843840002,0.23529411764705882
1435633500,26018,26024,26013,26024,10,7.05,25945.545308825604,0.5454545454545454
1435633800,26053,26060,26050,26054,6,7.2,25960.018059413505,0.1
1435634100,26062,26108,26062,26104,6,7.2,25978.014808719076,0.9130434782608695
1435634400,26120,26131,26103,26131,6,6.95,26004.01184697526,0.39285714285714285
1435634700,26130,26183,26130,26183,6,6.85,26029.409477580208,1
1435635000,26200,26200,26200,26200,1,6.6,26060.127582064168,NaN
1435635300,26212,26246,26210,26210,21,7.45,26088.102065651336,-0.05555555555555555
1435635600,26175,26175,26175,26175,4,7.3,26119.681652521067,NaN
1435636500,26218,26220,26215,26220,4,7,26144.945322016854,0.4
1435640400,26230,26357,26230,26351,11,7.4,26165.156257613482,0.952755905511811
1435640700,26420,26420,26374,26377,8,7.3,26203.525006090786,-0.9347826086956522
1435641000,26387,26400,26366,26366,8,7.4,26230,-0.6176470588235294
1435641300,26334,26364,26322,26364,40,8.45,26268,0.7142857142857143
1435641600,26369,26370,26352,26352,15,8.75,26298.4,-0.9444444444444444
1435641900,26355,26355,26270,26270,12,9.3,26420,-1
1435642200,26270,26290,26270,26290,20,10.25,26405,1
1435642500,26290,26313,26290,26313,3,10.05,26391.5,1
1435642800,26299,26313,26299,26313,3,9.8,26379.35,1
1435643100,26322,26325,26322,26325,2,9.75,26368.414999999997,1
1435643400,26350,26365,26350,26357,4,9.5,26270,0.4666666666666667
1435643700,26344,26347,26324,26324,21,10.05,26279.5,-0.8695652173913043
1435644000,26346,26346,26345,26345,13,10.4,26288.05,-1
1435644300,26344,26344,26341,26341,3,10.25,26295.745,-1
1435644600,26336,26336,26284,26284,21,11,26365,-1
1435645200,26250,26262,26250,26262,2,10.8,26356.9,1
1435645500,26283,26305,26283,26305,2,10.85,26344.072,1
1435645800,26306,26306,26294,26294,2,9.9,26332.78336,-1
1435646100,26280,26280,26270,26271,5,9.95,26322.8493568,-0.9
1435646400,26290,26296,26290,26296,11,10.3,26314.107433984,1
1435646700,26301,26301,26296,26296,82,13.85,26306.41454190592,-1
1435647000,26318,26353,26305,26353,6,13.75,26250,0.7291666666666666
1435647300,26343,26347,26324,26324,11,13.9,26260.3,-0.8260869565217391
1435647600,26308,26308,26308,26308,1,11.95,26269.57,NaN
1435648200,26295,26295,26290,26290,2,11.3,26277.913,-1
1435648800,26272,26272,26264,26270,5,10.95,26353,-0.25
1435649100,26260,26265,26260,26265,2,10.05,26344.1,1
1435649400,26293,26295,26250,26264,8,10.3,26334.007999999998,-0.6444444444444445
1435649700,26240,26240,26230,26230,5,10.4,26322.24688,-1
1435650000,26228,26235,26228,26235,12,10.9,26307.4873792,1
1435650300,26257,26257,26257,26257,1,10.75,26293.179650944,NaN
1435650600,26257,26257,26257,26257,1,9.75,26281.44731377408,NaN
1435650900,26244,26244,26180,26198,8,9.5,26271.826797294743,-0.71875
1435651200,26191,26192,26174,26174,14,10.05,26257,-0.9444444444444444
1435651500,26167,26167,26158,26158,4,9.2,26244,-1
1435651800,26160,26170,26160,26170,7,9.45,26226.8,1
1435799700,26275,26320,26245,26319,28,10.75,26158,0.5866666666666667
1435800000,26327,26327,26309,26318,10,11.15,26160,-0.5
1435800300,26306,26311,26300,26310,15,11.65,26180.04,0.36363636363636365
1435800600,26359,26361,26216,26236,23,12.25,26197.6752,-0.8482758620689655
1435800900,26250,26303,26250,26295,11,8.7,26216,0.8490566037735849
1435801200,26270,26290,26256,26284,20,9.4,26216,0.4117647058823529
1435801500,26273,26300,26263,26263,17,9.7,26236.3,-0.2702702702702703
1435801800,26256,26256,26215,26215,9,10.1,26361,-1
1435802100,26206,26218,26175,26188,17,10.85,26346.4,-0.4186046511627907
1435802400,26200,26213,26090,26090,16,11.4,26325.832000000002,-0.8943089430894309
1435802700,26124,26201,26124,26201,14,12,26292.81552,1
1435803000,26192,26230,26190,26220,15,12.35,26264.4213472,0.7
1435803300,26235,26272,26235,26258,23,13.25,26090,0.6216216216216216
1435803600,26253,26253,26253,26253,1,12.7,26108.2,NaN
1435803900,26234,26242,26234,26240,5,12.9,26124.58,0.75
1435804200,26211,26220,26211,26220,4,13.05,26139.322,1
1435804500,26219,26255,26219,26247,10,13.15,26152.5898,0.7777777777777778
1435804800,26266,26310,26266,26310,5,12.7,26164.53082,1
1435805100,26306,26312,26290,26290,7,12.85,26181.9871216,-0.7272727272727273
1435805400,26297,26350,26297,26350,8,12.9,26200.188924576,1
1435805700,26357,26388,26337,26343,17,12.35,26224.15869664384,-0.27450980392156865
1435806000,26354,26374,26354,26365,26,13.15,26253.65013124795,0.55
1435806300,26358,26358,26324,26330,10,12.9,26277.83310762332,-0.8235294117647058
1435806600,26331,26331,26312,26312,9,12.2,26297.663148251122,-1
1435806900,26321,26321,26321,26321,1,11.7,26312,NaN
1435807200,26322,26322,26322,26322,2,10.8,26388,NaN
1435807500,26355,26355,26350,26350,2,10.05,26381.4,-1
1435807800,26332,26332,26332,26332,5,9.85,26375.460000000003,NaN
1435808100,26334,26337,26334,26337,3,9.15,26370.114,1
1435808400,26344,26344,26342,26342,12,8.95,26365.302600000003,-1
1435813200,26350,26398,26348,26348,5,8.5,26322,-0.04
1435813500,26330,26330,26307,26330,13,8.4,26398,0
1435814100,26298,26298,26298,26298,3,7.4,26398,NaN
1435814400,26288,26318,26288,26318,4,7.55,26386,1
1435815000,26320,26320,26320,26320,1,7.35,26372.28,NaN
1435815600,26288,26291,26280,26280,5,7.4,26360.480799999998,-0.7272727272727273
1435815900,26280,26293,26270,26270,7,7.25,26347.603872,-0.43478260869565216
1435817100,26238,26268,26230,26268,6,7.3,26333.63517504,0.7894736842105263
1435817400,26208,26208,26191,26196,6,7.25,26312.908140032,-0.7058823529411765
1435817700,26200,26226,26200,26214,4,7.05,26288.5265120256,0.5384615384615384
1435818000,26232,26254,26232,26254,2,6.3,26269.02120962048,1
1435818300,26262,26262,26257,26257,2,5.1,26191,-1
1435818600,26220,26220,26213,26213,3,4.75,26198.1,-1
1435818900,26218,26218,26200,26201,6,4.6,26262,-0.9444444444444444
1435819200,26233,26253,26224,26253,7,4.9,26255.8,0.6896551724137931
1435819500,26275,26318,26271,26318,7,5.15,26200,0.9148936170212766
1435819800,26301,26308,26301,26308,3,5.2,26211.8,1
1435820100,26280,26280,26280,26280,1,5,26222.42,NaN
1435821000,26329,26339,26329,26339,2,4.95,26231.978,1
1435821300,26292,26292,26292,26292,1,4.4,26244.820639999998,NaN
1435821600,26322,26322,26260,26260,2,4.25,26256.122163199998,-1
1435821900,26253,26253,26237,26237,5,3.85,26339,-1
1435822200,26252,26252,26252,26252,1,3.75,26328.8,NaN
1435823400,26288,26296,26286,26296,4,3.75,26319.62,0.8
1435823700,26297,26297,26250,26250,4,3.9,26311.358,-1
1435824000,26237,26250,26237,26250,4,3.85,26303.9222,1
1435824300,26281,26281,26281,26281,2,3.6,26297.22998,NaN
1435824600,26301,26301,26293,26293,3,3.45,26237,-1
1435827900,26272,26272,26272,26272,1,3.2,26243.4,NaN
1435828500,26263,26263,26263,26263,1,3.05,26249.16,NaN
1435830900,26260,26260,26260,26260,2,3.05,26254.344,NaN
1435831500,26270,26270,26270,26270,1,3,26259.0096,NaN
1435832100,26261,26261,26261,26261,1,2.9,26301,NaN
1435834500,26288,26292,26288,26292,4,2.8,26297,1
1435839000,26262,26262,26262,26262,1,2.5,26293.4,NaN
1435842600,26272,26272,26272,26272,1,2.2,26292,NaN
1435844100,26300,26300,26300,26300,5,2.3,26261,NaN
1435844400,26314,26328,26314,26328,2,2.35,26264.9,1
1435845600,26312,26312,26312,26312,1,2.3,26272.472,NaN
1435847400,26283,26289,26283,26289,7,2.6,26279.13536,1
1435849200,26274,26274,26267,26267,5,2.75,26328,-1
1435849800,26267,26267,26267,26267,5,2.75,26321.9,NaN
1435850400,26275,26275,26275,26275,1,2.75,26316.41,NaN
1435851600,26281,26281,26280,26280,2,2.65,26311.469,-1
1435886100,26356,26362,26356,26362,4,2.65,26267,1
1435886400,26338,26349,26338,26349,2,2.55,26276.5,1
1435886700,26336,26336,26285,26288,18,3.35,26362,-0.9411764705882353
1435887000,26280,26280,26262,26266,7,3.55,26354.3,-0.7777777777777778
1435887300,26258,26258,26258,26258,1,3.55,26343.224,NaN
1435887600,26274,26274,26230,26268,5,3.75,26331.29264,-0.13636363636363635
1435887900,26288,26290,26282,26282,3,3.8,26315.0858176,-0.75
1435888200,26330,26330,26330,26330,2,3.85,26230,NaN
1435888500,26330,26342,26303,26303,13,4.45,26240,-0.6923076923076923
1435888800,26251,26251,26193,26193,18,5.15,26342,-1
1435889100,26229,26239,26203,26239,6,5.4,26342,0.2777777777777778
1435889400,26236,26236,26176,26205,12,5.95,26327.1,-0.5166666666666667
1435889700,26223,26230,26187,26187,7,6.05,26308.967999999997,-0.8372093023255814
1435890000,26205,26205,26066,26066,18,6.85,26293.01184,-1
1435890300,26090,26118,26064,26111,15,7.55,26261.2301824,0.3888888888888889
1435890600,26180,26184,26140,26160,7,7.55,26229.673353216,-0.45454545454545453
1435890900,26122,26190,26122,26160,6,7.6,26203.16561670144,0.5588235294117647
1435891200,26179,26182,26160,26173,7,7.7,26064,-0.2727272727272727
1435891500,26158,26163,26150,26150,6,7.95,26075.8,-0.6153846153846154
1435891800,26147,26147,26125,26128,6,8.15,26086.42,-0.8636363636363636
1435892100,26122,26122,26060,26093,12,8.55,26182,-0.46774193548387094
1435892400,26099,26099,26099,26099,3,8.6,26169.8,NaN
1435892700,26100,26110,26088,26098,11,8.25,26158.82,-0.09090909090909091
1435893000,26118,26150,26118,26150,4,8.1,26060,1
1435893600,26182,26200,26182,26199,3,8.2,26069,0.9444444444444444
1435893900,26183,26183,26175,26175,2,8.05,26084.72,-1
1435894500,26202,26202,26202,26202,1,7.95,26098.5536,NaN
1435894800,26240,26240,26230,26230,2,7.95,26113.036096,-1
1435895100,26230,26230,26212,26212,4,7.5,26133.35032064,-1
1435895400,26210,26214,26210,26213,3,6.75,26150.414269337598,0.75
1435895700,26210,26210,26203,26203,2,6.55,26164.747986243583,-1
1435899600,26260,26260,26251,26257,3,6.1,26176.78830844461,-0.3333333333333333
1435899900,26222,26227,26222,26226,6,6.05,26191.766412924582,0.8
1435900200,26256,26256,26256,26256,12,5.75,26204.048458598158,NaN
1435900500,26270,26320,26270,26315,16,5.8,26214.11973605049,0.9
1435900800,26306,26306,26273,26273,10,5.95,26235.29578884039,-1
1435901100,26273,26296,26257,26257,18,6.55,26252.236631072312,-0.41025641025641024
1435901400,26262,26262,26220,26238,6,6.5,26320,-0.5714285714285714
1435901700,26240,26257,26240,26257,3,6.35,26310,1
1435902000,26266,26266,26266,26266,1,6.1,26301,NaN
1435902300,26269,26269,26220,26220,6,5.8,26292.9,-1
1435902600,26210,26210,26191,26191,4,5.85,26285.61,-1
