time,open,high,low,close,Volume,Volume MA,ParabolicSAR,Plot
1419988800,23540,23543,23530,23541,10,NaN,NaN,0.07692307692307693
1419989100,23518,23518,23516,23516,2,NaN,23543,-1
1419989400,23510,23540,23510,23540,3,NaN,23543,1
1419989700,23530,23550,23530,23550,2,NaN,23510,1
1419990000,23514,23514,23514,23514,1,NaN,23510,NaN
1419990300,23498,23503,23498,23503,4,NaN,23550,1
1419990600,23502,23505,23497,23505,3,NaN,23544.8,0.375
1419990900,23510,23521,23510,23521,3,NaN,23539.064,1
1419991200,23532,23540,23532,23540,2,NaN,23497,1
1419991500,23555,23555,23552,23552,2,NaN,23501.3,-1
1419991800,23549,23549,23540,23540,3,NaN,23507.744,-1
1419993300,23567,23569,23567,23569,3,NaN,23513.41472,1
1419993600,23576,23580,23562,23580,4,NaN,23521.1966592,0.2222222222222222
1419994200,23572,23572,23572,23572,1,NaN,23530.605193728,NaN
1419994500,23569,23569,23569,23569,1,NaN,23538.508362731518,NaN
1419995100,23572,23585,23572,23585,3,NaN,23545.147024694474,1
1419996300,23585,23585,23585,23585,1,NaN,23552.320560249467,NaN
1419996600,23601,23601,23601,23601,1,NaN,23558.202859404562,NaN
1419996900,23600,23600,23600,23600,1,NaN,23566.76228752365,NaN
1419997200,23612,23620,23612,23620,2,2.6,23573.60983001892,1
1419997500,23644,23645,23635,23644,4,2.3,23582.887864015134,0
1419997800,23642,23655,23642,23655,7,2.55,23595.310291212107,1
1419998100,23650,23678,23644,23678,8,2.8,23607.248232969687,0.8235294117647058
1420161300,23700,23706,23660,23660,5,2.95,23621.398586375748,-0.8695652173913043
1420161600,23650,23681,23650,23676,6,3.2,23638.3188691006,0.8387096774193549
1420162200,23649,23649,23649,23649,1,3.05,23706,NaN
1420162500,23686,23686,23680,23680,3,3.05,23700.3,-1
1420162800,23683,23683,23682,23682,3,3.05,23695.17,-1
1420163100,23693,23693,23692,23692,2,3.05,23649,-1
1420163400,23692,23696,23677,23677,6,3.25,23653.4,-0.7894736842105263
1420163700,23670,23670,23670,23670,1,3.15,23658.512000000002,NaN
1420164000,23671,23671,23671,23671,1,3.05,23663.010560000002,NaN
1420164600,23670,23670,23670,23670,1,2.9,23666.9692928,NaN
1420164900,23689,23689,23689,23689,1,2.9,23670,NaN
1420165500,23693,23693,23693,23693,1,2.9,23670,NaN
1420166100,23720,23780,23720,23780,10,3.25,23673.12,1
1420166400,23770,23774,23763,23763,4,3.4,23688.0832,-0.6363636363636364
