time,open,high,low,close,Volume,Volume MA
1617155700,28466,28466,28466,28466,1,NaN
1617156000,28455,28455,28400,28400,5,NaN
1617156300,28421,28421,28421,28421,1,NaN
1617156900,28359,28359,28359,28359,1,NaN
1617157500,28337,28337,28337,28337,1,NaN
1617158100,28256,28256,28218,28244,11,NaN
1617158400,28251,28251,28251,28251,1,NaN
1617162000,28323,28323,28323,28323,3,NaN
1617162600,28270,28270,28270,28270,1,NaN
1617167100,28210,28210,28210,28210,2,NaN
1617167400,28236,28236,28236,28236,2,NaN
1617168300,28246,28246,28246,28246,2,NaN
1617175800,28232,28232,28210,28210,3,NaN
1617176100,28185,28185,28185,28185,1,NaN
1617177600,28170,28174,28170,28174,2,NaN
1617177900,28143,28143,28130,28130,2,NaN
1617179100,28168,28175,28168,28175,2,NaN
1617187200,28192,28197,28192,28197,10,NaN
1617190800,28199,28199,28199,28199,1,NaN
1617194700,28180,28180,28180,28180,2,NaN
1617197400,28205,28205,28205,28205,1,NaN
1617198300,28201,28201,28201,28201,1,NaN
1617198600,28220,28220,28220,28220,1,NaN
1617203700,28306,28306,28306,28306,1,NaN
1617204000,28301,28301,28301,28301,1,NaN
1617206400,28312,28312,28312,28312,3,NaN
1617207000,28334,28334,28334,28334,4,NaN
1617208500,28359,28359,28359,28359,1,NaN
1617209700,28354,28354,28354,28354,1,NaN
1617211800,28388,28390,28388,28390,2,NaN
1617239700,28373,28373,28365,28365,10,NaN
1617240000,28419,28419,28418,28418,4,NaN
1617240300,28410,28410,28410,28410,3,NaN
1617240600,28450,28450,28420,28420,3,NaN
1617240900,28460,28470,28460,28470,4,NaN
1617241200,28333,28333,28329,28329,2,NaN
1617241800,28380,28380,28369,28371,4,NaN
1617242100,28430,28435,28430,28435,2,NaN
1617242400,28480,28480,28480,28480,2,NaN
1617242700,28500,28500,28500,28500,2,NaN
1617243300,28495,28495,28495,28495,1,NaN
1617243600,28485,28485,28450,28450,2,NaN
1617244500,28396,28396,28396,28396,1,NaN
1617244800,28383,28383,28383,28383,5,NaN
1617245400,28351,28351,28339,28339,2,NaN
1617245700,28360,28360,28360,28360,2,NaN
1617246000,28405,28410,28405,28410,3,NaN
1617246900,28423,28423,28423,28423,1,NaN
1617247800,28470,28470,28470,28470,2,NaN
1617253200,28500,28500,28495,28495,5,NaN
1617254100,28447,28447,28446,28446,2,NaN
1617254400,28455,28467,28453,28465,8,NaN
1617255000,28421,28421,28421,28421,1,NaN
1617255600,28479,28479,28479,28479,5,NaN
1617257100,28498,28498,28493,28493,7,NaN
1617257700,28489,28489,28488,28488,2,NaN
1617258000,28510,28550,28510,28550,3,NaN
1617258900,28622,28622,28622,28622,2,NaN
1617259200,28600,28600,28600,28600,1,NaN
1617259800,28584,28584,28584,28584,1,NaN
1617260100,28559,28559,28559,28559,1,NaN
1617260400,28569,28569,28569,28569,1,NaN
1617262200,28668,28668,28668,28668,1,NaN
1617262800,28688,28698,28688,28698,2,NaN
1617263400,28739,28739,28739,28739,1,NaN
1617264300,28732,28732,28700,28700,11,NaN
1617264600,28675,28675,28675,28675,6,NaN
1617265500,28630,28630,28630,28630,1,NaN
1617269700,28649,28649,28649,28649,1,NaN
1617275400,28660,28660,28660,28660,1,NaN
1617277200,28670,28670,28670,28670,2,NaN
1617278100,28705,28705,28705,28705,1,NaN
1617278400,28703,28703,28703,28703,2,NaN
1617279300,28706,28706,28706,28706,1,NaN
1617279600,28700,28700,28700,28700,2,NaN
1617283200,28745,28745,28745,28745,4,NaN
1617284700,28731,28731,28731,28731,1,NaN
1617285000,28748,28748,28748,28748,1,NaN
1617285600,28727,28727,28724,28724,2,NaN
1617285900,28750,28750,28750,28750,2,NaN
1617291000,28764,28767,28764,28765,3,NaN
1617291300,28764,28764,28764,28764,1,NaN
1617293100,28800,28800,28800,28800,1,NaN
1617297000,28795,28795,28795,28795,1,NaN
1617300600,28800,28800,28800,28800,1,NaN
1617758100,28928,28928,28886,28886,207,NaN
1617758400,28869,28869,28869,28869,1,NaN
1617759000,28841,28841,28767,28776,11,NaN
1617759300,28761,28761,28761,28761,1,NaN
1617759600,28662,28662,28662,28662,1,NaN
1617759900,28629,28630,28600,28600,6,NaN
1617760500,28676,28700,28640,28640,14,NaN
1617760800,28635,28635,28620,28620,6,NaN
1617762300,28556,28556,28556,28556,1,NaN
1617762600,28586,28591,28586,28591,2,NaN
1617762900,28595,28598,28565,28585,6,NaN
