time,open,high,low,close,Volume
1657265400,26390,26390,26390,26390,1
1657265700,26430,26430,26430,26430,2
1657266300,26380,26380,26380,26380,1
1657268100,26360,26360,26360,26360,1
1657268400,26360,26360,26360,26360,1
1657268700,26330,26330,26330,26330,3
1657269000,26300,26300,26300,26300,3
1657269300,26300,26320,26300,26320,3
1657269900,26310,26310,26310,26310,1
1657270200,26340,26340,26340,26340,1
1657274700,26430,26440,26430,26440,4
1657275600,26490,26500,26490,26500,4
1657276200,26520,26520,26520,26520,1
1657277400,26500,26500,26500,26500,3
1657278600,26430,26430,26430,26430,2
1657279500,26470,26470,26470,26470,1
1657281600,26480,26480,26480,26480,1
1657282200,26480,26480,26480,26480,1
1657282800,26480,26480,26480,26480,1
1657283400,26430,26430,26430,26430,3
1657283700,26480,26480,26480,26480,1
1657284000,26460,26460,26460,26460,1
1657284300,26400,26400,26370,26370,3
1657284600,26380,26380,26380,26380,2
1657284900,26450,26450,26450,26450,2
1657285200,26460,26460,26460,26460,1
1657287000,26500,26500,26480,26480,2
1657287900,26500,26500,26500,26500,1
1657288200,26450,26450,26450,26450,2
1657288800,26420,26420,26420,26420,1
1657290300,26550,26550,26550,26550,2
1657290600,26560,26560,26560,26560,1
1657290900,26580,26580,26570,26570,5
1657291200,26550,26550,26550,26550,1
1657292400,26560,26560,26560,26560,1
1657293900,26580,26580,26580,26580,2
1657297500,26500,26500,26500,26500,2
1657299600,26450,26450,26450,26450,2
1657311000,26560,26560,26560,26560,1
1657496700,26650,26710,26650,26700,40
1657497000,26700,26700,26660,26660,2
1657497300,26680,26680,26670,26670,18
1657497600,26700,26700,26680,26680,12
1657497900,26700,26700,26700,26700,2
1657498500,26650,26650,26650,26650,3
1657498800,26710,26710,26710,26710,3
1657499100,26720,26720,26720,26720,1
1657499400,26740,26750,26740,26750,10
1657499700,26750,26750,26750,26750,1
1657500000,26770,26800,26770,26800,13
1657500300,26750,26750,26750,26750,1
1657501500,26720,26720,26720,26720,1
1657501800,26740,26740,26740,26740,1
1657502100,26740,26740,26720,26720,3
1657502400,26710,26710,26660,26660,4
1657503000,26680,26680,26680,26680,1
1657503300,26650,26650,26650,26650,2
1657504200,26630,26630,26600,26610,8
1657504500,26590,26590,26550,26550,8
1657504800,26520,26520,26520,26520,2
1657505100,26510,26510,26510,26510,1
1657505400,26500,26500,26500,26500,2
1657505700,26490,26490,26480,26480,3
1657506600,26480,26480,26480,26480,3
1657507200,26520,26520,26520,26520,2
1657507500,26510,26510,26510,26510,1
1657508100,26540,26540,26540,26540,1
1657509300,26510,26520,26510,26520,7
1657510200,26560,26560,26560,26560,1
1657514400,26600,26600,26600,26600,1
1657515300,26580,26580,26580,26580,4
1657516500,26590,26590,26590,26590,3
1657516800,26560,26560,26560,26560,1
1657518900,26550,26550,26540,26540,3
1657520100,26430,26430,26430,26430,3
1657525800,26450,26450,26450,26450,1
1657526100,26460,26460,26460,26460,1
1657526400,26440,26440,26440,26440,10
1657527000,26480,26500,26480,26500,6
1657527600,26510,26510,26510,26510,1
1657531500,26550,26550,26550,26550,2
1657533900,26550,26550,26550,26550,1
